CustomerID,days_since_last_purchase,customer_age_days,active_days,total_orders,purchase_frequency,avg_items_per_order,avg_days_between_orders,avg_order_value,avg_item_value,COUNT(transactions),MAX(transactions.Quantity),MAX(transactions.Revenue),MAX(transactions.UnitPrice),MEAN(transactions.Quantity),MEAN(transactions.Revenue),MEAN(transactions.UnitPrice),MIN(transactions.Quantity),MIN(transactions.Revenue),MIN(transactions.UnitPrice),SUM(transactions.Quantity),SUM(transactions.Revenue),COUNT(transactions) + MAX(transactions.Quantity),COUNT(transactions) + MAX(transactions.Revenue),MAX(transactions.Quantity) + MEAN(transactions.Revenue),MAX(transactions.UnitPrice) + MIN(transactions.Quantity),MEAN(transactions.UnitPrice) + MIN(transactions.UnitPrice),CLV_Target
14555,201,201,0,1,0.1492537313432835,90.0,0.0,186.34,2.0704444444444445,14,36.0,60.84,4.95,6.428571428571429,13.31,2.777142857142857,1.0,3.75,1.25,90.0,186.34,50.0,74.84,49.31,5.95,4.027142857142858,126.2
15114,15,200,185,6,0.8999999999999999,251.5,37.0,225.6683333333333,0.8972895957587805,96,48.0,40.8,5.95,15.71875,14.104270833333333,1.7378125000000002,2.0,6.959999999999999,0.29,1509.0,1354.01,144.0,136.8,62.10427083333333,7.95,2.0278125,1406.55
15133,26,200,174,3,0.4499999999999999,226.66666666666663,87.0,327.4733333333333,1.444735294117647,29,96.0,90.0,8.5,23.448275862068964,33.87655172413793,2.2120689655172416,2.0,4.5600000000000005,0.12,680.0,982.42,125.0,119.0,129.87655172413793,10.5,2.3320689655172417,0.0
17705,5,200,194,6,0.8999999999999999,91.83333333333331,38.8,161.33333333333331,1.7568058076225044,61,25.0,34.0,9.95,9.0327868852459,15.868852459016392,3.0054098360655734,2.0,7.9,0.42,551.0,968.0,86.0,95.0,40.868852459016395,11.95,3.425409836065574,637.52
12897,103,200,97,2,0.3,55.0,97.0,108.25,1.9681818181818185,4,40.0,70.80000000000001,4.95,27.5,54.125,2.7,6.0,29.700000000000003,1.45,110.0,216.5,44.0,74.80000000000001,94.125,10.95,4.15,0.0
17512,20,200,180,8,1.2,229.25,25.714285714285715,236.48750000000004,1.031570338058888,75,144.0,88.80000000000001,7.95,24.453333333333333,25.225333333333335,1.6936,2.0,7.800000000000001,0.55,1834.0,1891.9,219.0,163.8,169.22533333333334,9.95,2.2436,1033.09
12477,138,200,62,2,0.3,683.5,62.0,2288.4849999999997,3.348185808339429,109,120.0,390.0,12.75,12.541284403669724,41.9905504587156,4.22440366972477,2.0,6.6000000000000005,0.55,1367.0,4576.97,229.0,499.0,161.9905504587156,14.75,4.77440366972477,4385.71
15550,5,200,195,3,0.4499999999999999,84.0,97.5,144.42666666666665,1.7193650793650792,49,24.0,25.5,12.75,5.142857142857143,8.842448979591836,2.706530612244898,1.0,0.78,0.39,252.0,433.28,73.0,74.5,32.842448979591836,13.75,3.0965306122448983,0.0
18159,200,200,0,1,0.15,139.0,0.0,530.15,3.814028776978417,23,16.0,175.2,16.95,6.043478260869565,23.05,5.004347826086956,1.0,12.6,1.95,139.0,530.15,39.0,198.2,39.05,17.95,6.9543478260869565,0.0
13875,32,200,167,4,0.6,251.25,55.666666666666664,356.20000000000005,1.4177114427860698,81,50.0,178.20000000000002,12.75,12.407407407407408,17.590123456790124,1.999012345679012,1.0,6.8,0.42,1005.0,1424.8,131.0,259.20000000000005,67.59012345679012,13.75,2.419012345679012,361.99
15406,200,200,0,1,0.15,130.0,0.0,252.29,1.940692307692308,43,12.0,19.9,9.95,3.0232558139534884,5.867209302325581,3.153488372093023,1.0,0.95,0.42,130.0,252.29,55.0,62.9,17.86720930232558,10.95,3.573488372093023,258.42
17282,29,198,169,3,0.4545454545454546,622.0,84.5,561.82,0.9032475884244372,89,360.0,381.6,15.95,20.96629213483146,18.937752808988765,2.405393258426966,1.0,0.55,0.36,1866.0,1685.46,449.0,470.6,378.9377528089888,16.95,2.765393258426966,0.0
16434,91,198,107,3,0.4545454545454546,128.33333333333334,53.5,238.90666666666667,1.8616103896103895,40,36.0,45.0,14.95,9.625,17.918,3.2997500000000004,1.0,7.5,0.42,385.0,716.72,76.0,85.0,53.918,15.95,3.71975,795.08
17050,86,198,112,5,0.7575757575757576,266.8,28.0,523.4780000000001,1.9620614692653675,278,48.0,50.0,14.95,4.798561151079137,9.415071942446042,2.7828776978417267,1.0,0.55,0.19,1334.0,2617.39,326.0,328.0,57.41507194244604,15.95,2.9728776978417266,568.25
13171,198,198,0,1,0.1515151515151515,53.0,0.0,140.35000000000002,2.64811320754717,23,24.0,20.4,14.95,2.3043478260869565,6.102173913043478,4.219565217391304,1.0,1.25,0.85,53.0,140.35,47.0,43.4,30.10217391304348,15.95,5.069565217391304,328.06
17472,90,198,108,3,0.4545454545454546,151.66666666666666,54.0,232.51333333333332,1.5330549450549449,174,24.0,20.4,8.5,2.6149425287356323,4.0088505747126435,2.0647126436781607,1.0,0.29,0.25,455.0,697.54,198.0,194.4,28.008850574712643,9.5,2.3147126436781607,0.0
17255,198,198,0,1,0.1515151515151515,73.0,0.0,108.26,1.4830136986301368,37,4.0,7.95,7.95,1.972972972972973,2.9259459459459456,1.7602702702702702,1.0,1.1,0.55,73.0,108.26,41.0,44.95,6.925945945945946,8.95,2.31027027027027,183.22
16084,198,198,0,1,0.1515151515151515,216.0,0.0,436.1799999999999,2.0193518518518516,38,18.0,45.9,12.75,5.684210526315789,11.47842105263158,2.6457894736842107,1.0,0.55,0.55,216.0,436.18,56.0,83.9,29.47842105263158,13.75,3.1957894736842105,0.0
17667,60,197,137,4,0.6091370558375635,225.75,45.666666666666664,437.7525,1.9391029900332224,98,32.0,51.0,12.75,9.214285714285714,17.86744897959184,3.698061224489796,1.0,6.72,0.42,903.0,1751.01,130.0,149.0,49.86744897959184,13.75,4.1180612244897965,304.5
12507,33,197,164,3,0.4568527918781726,298.0,82.0,434.93666666666667,1.4595190156599551,21,144.0,208.8,28.0,42.57142857142857,62.13380952380952,4.862857142857143,2.0,15.0,0.42,894.0,1304.81,165.0,229.8,206.13380952380953,30.0,5.282857142857143,0.0
14631,134,197,63,2,0.3045685279187817,176.0,63.0,315.04,1.79,25,60.0,111.0,8.5,14.08,25.2032,2.5808,2.0,10.08,0.42,352.0,630.08,85.0,136.0,85.20320000000001,10.5,3.0008,376.9
13381,12,197,185,4,0.6091370558375635,312.75,61.666666666666664,615.3324999999999,1.9674900079936049,116,48.0,102.0,8.5,10.78448275862069,21.218362068965515,3.1361206896551725,2.0,7.800000000000001,0.55,1251.0,2461.33,164.0,218.0,69.21836206896552,10.5,3.686120689655173,1177.98
15236,197,197,0,1,0.1522842639593908,269.0,0.0,321.04999999999995,1.1934944237918217,15,25.0,90.0,4.95,17.933333333333334,21.403333333333332,1.6386666666666665,3.0,10.5,0.42,269.0,321.05,40.0,105.0,46.403333333333336,7.95,2.0586666666666664,0.0
13475,90,197,107,4,0.6091370558375635,253.0,35.666666666666664,357.94500000000005,1.414802371541502,86,72.0,76.32000000000001,24.95,11.767441860465116,16.648604651162792,2.8886046511627907,1.0,6.959999999999999,0.29,1012.0,1431.78,158.0,162.32,88.6486046511628,25.95,3.178604651162791,0.0
17829,197,197,0,1,0.1522842639593908,496.0,0.0,889.2399999999999,1.792822580645161,30,72.0,65.4,7.95,16.533333333333335,29.641333333333332,2.5856666666666666,2.0,15.0,0.65,496.0,889.24,102.0,95.4,101.64133333333334,9.95,3.2356666666666665,0.0
13717,27,197,169,4,0.6091370558375635,391.75,56.333333333333336,238.99750000000003,0.6100765794511807,71,144.0,30.24,12.75,22.070422535211268,13.464647887323943,1.7959154929577466,1.0,1.95,0.04,1567.0,955.99,215.0,101.24,157.4646478873239,13.75,1.8359154929577464,489.02
13157,40,197,157,3,0.4568527918781726,262.6666666666667,78.5,291.06666666666666,1.1081218274111675,43,48.0,60.0,6.25,18.32558139534884,20.306976744186045,1.4395348837209303,2.0,6.959999999999999,0.29,788.0,873.1999999999999,91.0,103.0,68.30697674418604,8.25,1.7295348837209303,868.02
14644,197,197,0,1,0.1522842639593908,66.0,0.0,187.50000000000003,2.8409090909090913,8,12.0,35.400000000000006,2.95,8.25,23.437500000000004,2.8,6.0,15.3,2.55,66.0,187.50000000000003,20.0,43.400000000000006,35.4375,8.95,5.35,643.26
12993,19,197,177,3,0.4568527918781726,68.0,88.5,124.13333333333333,1.825490196078431,24,12.0,20.8,4.95,8.5,15.516666666666666,2.1470833333333332,3.0,9.9,0.85,204.0,372.4,36.0,44.8,27.516666666666666,7.95,2.9970833333333333,42.36000000000001
17571,44,197,152,3,0.4568527918781726,161.66666666666666,76.0,186.51666666666665,1.1537113402061854,75,36.0,45.0,12.75,6.466666666666667,7.460666666666666,1.897066666666667,1.0,0.65,0.06,485.0,559.55,111.0,120.0,43.46066666666667,13.75,1.9570666666666667,866.12
16979,46,196,149,2,0.3061224489795918,67.5,149.0,277.825,4.115925925925926,19,16.0,175.2,12.75,7.105263157894737,29.24473684210526,5.463157894736842,1.0,9.95,0.85,135.0,555.65,35.0,194.2,45.24473684210526,13.75,6.313157894736841,1064.61
16738,196,196,0,1,0.1530612244897959,3.0,0.0,3.75,1.25,1,3.0,3.75,1.25,3.0,3.75,1.25,3.0,3.75,1.25,3.0,3.75,4.0,4.75,6.75,4.25,2.5,0.0
15122,13,196,183,3,0.4591836734693877,266.6666666666667,91.5,544.5933333333334,2.042225,82,30.0,58.5,12.5,9.75609756097561,19.924146341463413,3.2530487804878048,1.0,5.04,0.42,800.0,1633.78,112.0,140.5,49.92414634146341,13.5,3.6730487804878047,0.0
13848,196,196,0,1,0.1530612244897959,200.0,0.0,135.0,0.675,2,100.0,85.0,0.85,100.0,67.5,0.675,100.0,50.0,0.5,200.0,135.0,102.0,87.0,167.5,100.85,1.175,0.0
17612,11,196,185,4,0.6122448979591837,258.5,61.666666666666664,334.7175,1.2948452611218568,86,100.0,179.0,14.95,12.023255813953488,15.568255813953488,2.7288372093023257,1.0,4.5600000000000005,0.19,1034.0,1338.87,186.0,265.0,115.56825581395348,15.95,2.9188372093023256,709.58
17348,196,196,0,1,0.1530612244897959,199.0,0.0,160.14999999999998,0.8047738693467336,36,36.0,19.8,9.95,5.527777777777778,4.448611111111111,1.6005555555555555,1.0,0.29,0.21,199.0,160.15,72.0,55.8,40.44861111111111,10.95,1.8105555555555557,996.45
13893,196,196,0,1,0.1530612244897959,190.0,0.0,821.0999999999999,4.321578947368421,21,48.0,306.0,12.75,9.047619047619047,39.1,6.199999999999999,2.0,15.9,0.85,190.0,821.1,69.0,327.0,87.1,14.75,7.049999999999999,0.0
14035,6,196,190,3,0.4591836734693877,149.0,95.0,279.0866666666667,1.873064876957495,26,48.0,81.6,15.0,17.192307692307693,32.20230769230769,2.778461538461538,1.0,10.08,0.42,447.0,837.26,74.0,107.6,80.2023076923077,16.0,3.198461538461538,590.76
13623,109,196,87,4,0.6122448979591837,37.25,29.0,134.79249999999996,3.6185906040268447,63,12.0,109.5,14.95,2.365079365079365,8.558253968253968,3.789206349206349,1.0,0.42,0.42,149.0,539.17,75.0,172.5,20.55825396825397,15.95,4.209206349206349,188.57
14346,19,196,176,2,0.3061224489795918,302.0,176.0,468.29,1.5506291390728475,59,36.0,31.8,12.75,10.23728813559322,15.874237288135594,3.2396610169491526,1.0,4.5600000000000005,0.19,604.0,936.58,95.0,90.8,51.8742372881356,13.75,3.4296610169491526,0.0
16431,112,196,84,3,0.4591836734693877,147.33333333333334,42.0,207.76,1.4101357466063351,76,36.0,45.0,5.95,5.815789473684211,8.201052631578946,1.8013157894736842,1.0,0.29,0.29,442.0,623.28,112.0,121.0,44.201052631578946,6.95,2.091315789473684,0.0
12616,196,196,0,1,0.1530612244897959,98.0,0.0,255.6,2.608163265306122,11,12.0,63.6,18.0,8.909090909090908,23.236363636363635,4.109090909090909,2.0,10.2,0.85,98.0,255.6,23.0,74.6,35.236363636363635,20.0,4.959090909090909,457.7
16317,18,196,177,3,0.4591836734693877,296.6666666666667,88.5,447.2166666666667,1.5074719101123597,69,96.0,69.12,12.75,12.898550724637682,19.444202898550724,2.979420289855072,2.0,8.5,0.42,890.0,1341.65,165.0,138.12,115.44420289855071,14.75,3.399420289855072,0.0
14935,196,196,0,1,0.1530612244897959,935.0,0.0,1784.71,1.9087807486631017,10,407.0,408.0,4.25,93.5,178.471,2.622,48.0,111.0,0.65,935.0,1784.71,417.0,418.0,585.471,52.25,3.272,0.0
16073,196,196,0,1,0.1530612244897959,48.0,0.0,122.4,2.5500000000000003,1,48.0,122.4,2.55,48.0,122.4,2.55,48.0,122.4,2.55,48.0,122.4,49.0,123.4,170.4,50.55,5.1,0.0
14477,83,196,112,2,0.3061224489795918,150.0,112.0,261.5,1.7433333333333334,3,100.0,179.0,1.79,100.0,174.33333333333334,1.7433333333333334,100.0,165.0,1.65,300.0,523.0,103.0,182.0,274.33333333333337,101.79,3.3933333333333335,786.6
14760,196,196,0,1,0.1530612244897959,40.0,0.0,89.2,2.23,5,12.0,23.8,5.95,8.0,17.84,2.87,4.0,10.2,0.85,40.0,89.2,17.0,28.8,29.84,9.95,3.72,0.0
14897,195,195,0,1,0.1538461538461538,122.0,0.0,175.5,1.4385245901639343,10,24.0,30.0,12.75,12.2,17.55,2.4,2.0,15.0,1.25,122.0,175.5,34.0,40.0,41.55,14.75,3.65,570.8199999999999
15810,69,195,126,3,0.4615384615384615,285.3333333333333,63.0,453.73,1.5901752336448596,87,24.0,33.2,16.95,9.839080459770114,15.645862068965515,2.60816091954023,1.0,6.8,0.42,856.0,1361.19,111.0,120.2,39.64586206896551,17.95,3.02816091954023,30.79
16509,195,195,0,1,0.1538461538461538,64.0,0.0,363.7000000000001,5.682812500000001,13,12.0,76.5,16.95,4.923076923076923,27.97692307692308,7.623076923076923,1.0,16.95,2.95,64.0,363.7000000000001,25.0,89.5,39.97692307692308,17.95,10.573076923076922,0.0
14386,195,195,0,1,0.1538461538461538,54.0,0.0,142.4,2.6370370370370373,7,12.0,31.8,8.5,7.714285714285714,20.342857142857145,3.885714285714286,2.0,10.2,0.85,54.0,142.4,19.0,38.8,32.34285714285714,10.5,4.735714285714286,0.0
12455,26,195,169,5,0.7692307692307693,353.2,42.25,435.2720000000001,1.2323669309173273,71,288.0,158.4,28.0,24.87323943661972,30.652957746478876,3.4056338028169018,1.0,6.8,0.42,1766.0,2176.36,359.0,229.4,318.6529577464789,29.0,3.8256338028169017,290.5
14530,27,195,168,4,0.6153846153846154,208.0,56.0,489.36750000000006,2.352728365384616,141,48.0,67.2,24.95,5.900709219858156,13.882765957446807,4.131276595744681,1.0,1.65,0.42,832.0,1957.47,189.0,208.2,61.88276595744681,25.95,4.551276595744681,904.64
15670,195,195,0,1,0.1538461538461538,91.0,0.0,173.05,1.901648351648352,12,12.0,19.8,7.95,7.583333333333333,14.420833333333334,3.15,2.0,10.0,0.85,91.0,173.05,24.0,31.8,26.420833333333334,9.95,4.0,0.0
12653,47,195,147,2,0.3076923076923077,459.5,147.0,1104.9250000000002,2.4046245919477696,43,48.0,350.4,10.95,21.372093023255815,51.391860465116274,2.5909302325581396,6.0,8.5,0.39,919.0,2209.85,91.0,393.4,99.39186046511628,16.95,2.9809302325581397,0.0
16126,0,195,194,3,0.4615384615384615,361.3333333333333,97.0,1235.5666666666668,3.4194649446494467,73,36.0,170.0,8.5,14.849315068493151,50.77671232876712,3.8801369863013697,3.0,15.3,1.25,1084.0,3706.7,109.0,243.0,86.77671232876712,11.5,5.13013698630137,2581.07
12823,26,195,169,4,0.6153846153846154,40.0,56.333333333333336,306.0,7.65,4,60.0,459.0,7.65,40.0,306.0,7.65,30.0,229.5,7.65,160.0,1224.0,64.0,463.0,366.0,37.65,15.3,535.5
12352,161,195,34,4,0.6153846153846154,62.75,11.333333333333334,180.3775,2.8745418326693226,35,12.0,40.0,40.0,7.171428571428572,20.614571428571427,5.793714285714286,1.0,10.2,0.85,251.0,721.51,47.0,75.0,32.61457142857142,41.0,6.643714285714285,944.23
12372,111,195,83,2,0.3076923076923077,296.0,83.0,457.4599999999999,1.5454729729729728,39,25.0,70.80000000000001,18.0,15.17948717948718,23.45948717948718,2.938205128205128,2.0,10.08,0.42,592.0,914.92,64.0,109.8,48.45948717948718,20.0,3.358205128205128,383.12
14944,43,195,151,6,0.9230769230769232,230.5,30.2,417.955,1.813253796095445,96,50.0,102.0,12.75,14.40625,26.1221875,2.9952083333333337,1.0,7.800000000000001,0.42,1383.0,2507.73,146.0,198.0,76.1221875,13.75,3.4152083333333336,3392.52
16494,195,195,0,1,0.1538461538461538,675.0,0.0,826.53,1.2244888888888887,50,48.0,40.8,4.95,13.5,16.5306,1.4992,1.0,1.32,0.22,675.0,826.53,98.0,90.8,64.53059999999999,5.95,1.7191999999999998,0.0
14959,8,195,186,3,0.4615384615384615,133.33333333333334,93.0,179.10666666666663,1.3433,51,32.0,54.08,3.75,7.84313725490196,10.535686274509803,1.332156862745098,1.0,1.25,0.65,400.0,537.32,83.0,105.08,42.53568627450981,4.75,1.9821568627450976,158.1
16148,195,195,0,1,0.1538461538461538,72.0,0.0,76.32000000000001,1.06,1,72.0,76.32000000000001,1.06,72.0,76.32000000000001,1.06,72.0,76.32000000000001,1.06,72.0,76.32000000000001,73.0,77.32000000000001,148.32,73.06,2.12,0.0
17422,41,195,153,4,0.6153846153846154,339.0,51.0,324.045,0.9558849557522124,85,96.0,44.55,4.95,15.952941176470588,15.249176470588235,1.4590588235294115,4.0,4.5600000000000005,0.12,1356.0,1296.18,181.0,129.55,111.24917647058824,8.95,1.5790588235294116,683.19
17175,40,195,155,3,0.4615384615384615,214.33333333333337,77.5,357.55999999999995,1.6682426127527217,55,36.0,45.0,14.95,11.690909090909091,19.50327272727273,3.220909090909091,1.0,10.08,0.42,643.0,1072.68,91.0,100.0,55.50327272727273,15.95,3.640909090909091,311.06
18257,13,195,181,5,0.7692307692307693,144.2,45.25,312.57399999999996,2.167642163661581,80,48.0,67.5,12.75,9.0125,19.535875,3.405,1.0,8.5,0.29,721.0,1562.87,128.0,147.5,67.535875,13.75,3.695,774.76
12362,19,194,175,4,0.6185567010309279,247.0,58.333333333333336,436.8375,1.7685728744939273,105,36.0,45.0,16.95,9.40952380952381,16.64142857142857,2.97,1.0,2.88,0.12,988.0,1747.35,141.0,150.0,52.64142857142857,17.95,3.0900000000000003,2949.84
13018,21,194,173,17,2.6288659793814433,210.35294117647055,10.8125,281.69705882352946,1.339163870246085,309,48.0,49.92,14.95,11.572815533980584,15.497896440129452,2.131618122977346,1.0,5.04,0.19,3576.0,4788.85,357.0,358.92,63.49789644012945,15.95,2.321618122977346,2488.85
13718,145,194,49,2,0.3092783505154639,86.5,49.0,153.27499999999998,1.7719653179190749,12,100.0,111.6,12.75,14.416666666666666,25.545833333333334,5.529166666666666,1.0,10.0,0.1,173.0,306.55,112.0,123.6,125.54583333333332,13.75,5.6291666666666655,0.0
15382,83,194,110,4,0.6185567010309279,407.0,36.666666666666664,531.7800000000001,1.3065847665847667,130,96.0,46.0,12.75,12.523076923076925,16.362461538461538,2.2236153846153845,1.0,4.9799999999999995,0.29,1628.0,2127.12,226.0,176.0,112.36246153846152,13.75,2.5136153846153846,3828.59
14754,194,194,0,1,0.1546391752577319,173.0,0.0,228.27000000000004,1.3194797687861275,15,25.0,30.0,12.75,11.533333333333331,15.218,2.772,1.0,10.2,0.42,173.0,228.27,40.0,45.0,40.218,13.75,3.1919999999999997,409.78
13151,194,194,0,1,0.1546391752577319,363.0,0.0,1257.8700000000003,3.465206611570249,74,36.0,35.400000000000006,24.95,4.905405405405405,16.998243243243245,5.689324324324324,1.0,1.7,0.85,363.0,1257.87,110.0,109.4,52.998243243243245,25.95,6.5393243243243235,0.0
12654,96,194,97,3,0.4639175257731959,50.333333333333336,48.5,112.58333333333336,2.2367549668874176,22,12.0,23.4,18.0,6.863636363636363,15.352272727272728,3.8045454545454542,1.0,8.5,0.85,151.0,337.75,34.0,45.4,27.352272727272727,19.0,4.654545454545454,264.23
13085,56,194,137,2,0.3092783505154639,108.0,137.0,208.04,1.9262962962962964,22,48.0,60.0,8.5,9.818181818181818,18.91272727272727,4.003636363636364,2.0,10.2,0.85,216.0,416.08,70.0,82.0,66.91272727272727,10.5,4.8536363636363635,0.0
15903,126,194,67,2,0.3092783505154639,338.0,67.0,320.82,0.949171597633136,26,48.0,237.6,4.95,26.0,24.678461538461537,0.735,24.0,10.08,0.42,676.0,641.64,74.0,263.6,72.67846153846153,28.95,1.155,3755.52
15785,56,194,137,4,0.6185567010309279,252.75,45.666666666666664,416.4575,1.6477052423343226,55,100.0,175.2,39.95,18.381818181818183,30.287818181818185,3.9781818181818185,1.0,7.800000000000001,0.42,1011.0,1665.8300000000002,155.0,230.2,130.28781818181818,40.95,4.398181818181818,663.14
18138,194,194,0,1,0.1546391752577319,38.0,0.0,152.65,4.0171052631578945,8,12.0,47.7,12.75,4.75,19.08125,6.25625,1.0,7.5,1.25,38.0,152.65,20.0,55.7,31.08125,13.75,7.50625,0.0
14379,194,194,0,1,0.1546391752577319,128.0,0.0,110.98,0.86703125,17,24.0,14.5,7.95,7.529411764705882,6.528235294117647,1.8729411764705883,1.0,2.5,0.42,128.0,110.98,41.0,31.5,30.528235294117646,8.95,2.2929411764705883,237.12
14211,106,194,87,5,0.7731958762886598,99.4,21.75,181.978,1.830764587525151,48,96.0,62.400000000000006,12.75,10.354166666666666,18.956041666666668,3.172083333333333,1.0,5.04,0.42,497.0,909.89,144.0,110.4,114.95604166666666,13.75,3.592083333333333,1331.21
14371,194,194,0,1,0.1546391752577319,34.0,0.0,100.5,2.9558823529411766,4,18.0,39.6,4.95,8.5,25.125,3.775,4.0,15.0,1.45,34.0,100.5,22.0,43.6,43.125,8.95,5.225,0.0
13425,7,193,186,3,0.466321243523316,374.3333333333333,93.0,541.4033333333333,1.446313446126447,78,96.0,88.80000000000001,15.0,14.397435897435898,20.823205128205128,2.634102564102564,1.0,6.64,0.42,1123.0,1624.21,174.0,166.8,116.82320512820512,16.0,3.054102564102564,0.0
12852,193,193,0,1,0.155440414507772,149.0,0.0,311.55,2.0909395973154363,17,24.0,34.8,12.75,8.764705882352942,18.326470588235296,3.65,2.0,13.2,0.55,149.0,311.55,41.0,51.8,42.326470588235296,14.75,4.2,0.0
15228,28,193,165,3,0.466321243523316,501.6666666666667,82.5,741.3433333333334,1.477760797342193,89,120.0,102.0,16.95,16.910112359550563,24.989101123595507,3.4974157303370785,2.0,8.5,0.42,1505.0,2224.03,209.0,191.0,144.9891011235955,18.95,3.9174157303370785,1162.68
13012,47,193,146,4,0.6217616580310881,127.75,48.666666666666664,253.0775,1.981037181996086,51,36.0,50.400000000000006,12.75,10.019607843137257,19.849215686274512,3.1676470588235297,1.0,4.68,0.39,511.0,1012.31,87.0,101.4,55.84921568627451,13.75,3.55764705882353,478.83
16182,29,193,164,3,0.466321243523316,933.3333333333334,82.0,1614.6666666666667,1.73,17,300.0,537.0,1.79,164.7058823529412,284.94117647058823,1.7241176470588235,100.0,165.0,1.65,2800.0,4844.0,317.0,554.0,584.9411764705883,101.79,3.374117647058823,1773.65
13489,4,193,189,4,0.6217616580310881,140.0,63.0,112.38,0.8027142857142858,14,288.0,158.4,3.75,40.0,32.10857142857143,1.417142857142857,4.0,7.800000000000001,0.55,560.0,449.52,302.0,172.4,320.10857142857145,7.75,1.967142857142857,0.0
12714,5,193,187,4,0.6217616580310881,564.5,62.333333333333336,847.4250000000001,1.5011957484499558,191,96.0,108.0,18.0,11.821989528795813,17.747120418848166,2.421361256544502,1.0,2.28,0.12,2258.0,3389.7,287.0,299.0,113.74712041884816,19.0,2.5413612565445027,0.0
13904,193,193,0,1,0.155440414507772,223.0,0.0,201.12,0.9018834080717488,17,25.0,19.799999999999997,2.95,13.117647058823527,11.830588235294115,1.1311764705882352,6.0,5.04,0.42,223.0,201.12,42.0,36.8,36.830588235294115,8.95,1.5511764705882352,131.52
15755,7,193,186,3,0.466321243523316,208.0,93.0,381.61000000000007,1.8346634615384616,66,24.0,34.8,12.5,9.454545454545457,17.34590909090909,3.4575757575757575,1.0,4.68,0.39,624.0,1144.83,90.0,100.8,41.34590909090909,13.5,3.8475757575757576,1219.42
13932,193,193,0,1,0.155440414507772,72.0,0.0,307.4,4.269444444444444,16,12.0,34.0,14.95,4.5,19.2125,6.103125,1.0,11.9,2.55,72.0,307.4,28.0,50.0,31.2125,15.95,8.653125,0.0
13799,15,193,177,2,0.310880829015544,201.0,177.0,344.43,1.713582089552239,39,24.0,50.400000000000006,9.95,10.307692307692308,17.663076923076922,2.1302564102564103,2.0,10.2,0.85,402.0,688.86,63.0,89.4,41.66307692307692,11.95,2.9802564102564104,0.0
13951,75,193,118,3,0.466321243523316,153.0,59.0,224.8166666666666,1.4693899782135071,39,120.0,38.16,12.75,11.76923076923077,17.293589743589745,3.48923076923077,2.0,5.04,0.19,459.0,674.45,159.0,77.16,137.2935897435897,14.75,3.6792307692307697,0.0
16765,193,193,0,1,0.155440414507772,4.0,0.0,34.0,8.5,1,4.0,34.0,8.5,4.0,34.0,8.5,4.0,34.0,8.5,4.0,34.0,5.0,35.0,38.0,12.5,17.0,0.0
16566,69,191,122,3,0.4712041884816754,72.0,61.0,154.6266666666667,2.1475925925925927,9,72.0,108.16,9.95,24.0,51.54222222222222,3.311111111111111,6.0,7.800000000000001,0.65,216.0,463.88,81.0,117.16,123.54222222222222,15.95,3.961111111111111,150.78
12891,84,191,107,2,0.3141361256544502,175.0,107.0,63.5,0.3628571428571429,2,250.0,85.0,0.42,175.0,63.5,0.38,100.0,42.0,0.34,350.0,127.0,252.0,87.0,313.5,100.42,0.72,0.0
16466,2,191,189,5,0.7853403141361257,105.8,47.25,199.926,1.889659735349716,90,72.0,50.0,7.95,5.877777777777778,11.107,2.3455555555555554,1.0,1.1,0.39,529.0,999.63,162.0,140.0,83.107,8.95,2.7355555555555555,596.33
16115,16,191,175,5,0.7853403141361257,118.4,43.75,184.918,1.5618074324324325,166,25.0,29.700000000000003,10.95,3.566265060240964,5.569819277108434,2.258313253012048,1.0,0.83,0.39,592.0,924.59,191.0,195.7,30.569819277108433,11.95,2.648313253012048,587.28
14162,72,191,118,2,0.3141361256544502,71.0,118.0,144.68,2.0377464788732396,25,48.0,40.8,12.75,5.68,11.5744,3.8892,1.0,2.55,0.29,142.0,289.36,73.0,65.8,59.5744,13.75,4.1792,0.0
13301,2,191,188,4,0.6282722513089005,86.25,62.666666666666664,154.5225,1.7915652173913044,81,36.0,34.0,9.95,4.2592592592592595,7.630740740740741,2.637654320987654,1.0,0.48,0.08,345.0,618.09,117.0,115.0,43.63074074074074,10.95,2.7176543209876542,0.0
14803,61,191,130,3,0.4712041884816754,123.33333333333331,65.0,281.85,2.2852702702702703,44,48.0,175.2,12.75,8.409090909090908,19.217045454545456,2.886590909090909,1.0,0.84,0.29,370.0,845.5500000000001,92.0,219.2,67.21704545454546,13.75,3.1765909090909092,0.0
13744,191,191,0,1,0.1570680628272251,899.0,0.0,817.3199999999999,0.909143492769744,44,144.0,41.76,8.5,20.431818181818183,18.575454545454544,1.5527272727272723,1.0,3.4,0.21,899.0,817.3199999999999,188.0,85.75999999999999,162.57545454545453,9.5,1.7627272727272725,263.2
12988,191,191,0,1,0.1570680628272251,126.0,0.0,505.82,4.014444444444444,83,8.0,29.85,12.75,1.5180722891566265,6.094216867469879,4.281807228915662,1.0,0.85,0.85,126.0,505.82,91.0,112.85,14.094216867469878,13.75,5.131807228915662,0.0
17323,23,191,167,4,0.6282722513089005,123.75,55.666666666666664,132.7375,1.0726262626262628,121,12.0,20.28,4.95,4.090909090909091,4.38801652892562,1.3161157024793388,1.0,0.65,0.19,495.0,530.95,133.0,141.28,16.38801652892562,5.95,1.5061157024793388,375.57
